,0
4978,0.03472124
4979,0.034697462
4980,0.034673702
4981,0.034649868
4982,0.034626186
4983,0.034602564
4984,0.03457883
4985,0.034555104
4986,0.03453154
4987,0.03450787
4988,0.034484323
4989,0.03446079
4990,0.034437243
4991,0.034413736
4992,0.03439027
4993,0.03436684
4994,0.034343418
4995,0.03432011
4996,0.03429676
4997,0.034273516
4998,0.034250293
4999,0.034227103
5000,0.03420404
5001,0.034181107
5002,0.034158368
5003,0.034135792
5004,0.034113508
5005,0.034091737
5006,0.034070548
5007,0.03405036
5008,0.03403155
5009,0.03401484
5010,0.034001257
5011,0.03399244
5012,0.033991154
5013,0.034001164
5014,0.034029122
5015,0.034085
5016,0.034185212
5017,0.0343558
5018,0.03463859
5019,0.035101447
5020,0.035855066
5021,0.03707883
5022,0.039062995
5023,0.042270567
5024,0.04742815
5025,0.055625472
5026,0.06838042
5027,0.087479174
5028,0.11425789
5029,0.14771578
5030,0.18164445
5031,0.20270506
5032,0.19526984
5033,0.15430681
5034,0.09685173
5035,0.05348348
5036,0.04522936
5037,0.068612665
5038,0.10160461
5039,0.1201495
5040,0.113855384
5041,0.09162701
5042,0.074103
5043,0.076436184
5044,0.0981924
5045,0.12681873
5046,0.14999062
5047,0.16509655
5048,0.18186705
5049,0.21407065
5050,0.27167177
5051,0.35639304
5052,0.46850723
5053,0.61184996
5054,0.8029649
5055,1.0635428
5056,1.4259713
5057,1.9120781
5058,2.5546124
5059,3.3505216
5060,4.3111324
5061,5.3410244
5062,6.3459573
5063,7.022819
5064,7.1482463
5065,6.40986
5066,4.9082637
5067,2.9611819
5068,1.2183565
5069,0.20213158
5070,0.105407946
5071,0.71111006
5072,1.5503999
5073,2.1459837
5074,2.1911626
5075,1.7032626
5076,0.94383556
5077,0.29947653
5078,0.034948025
5079,0.17730016
5080,0.5378335
5081,0.8500015
5082,0.928238
5083,0.7439592
5084,0.42423868
5085,0.14571072
5086,0.034150284
5087,0.10143451
5088,0.26161313
5089,0.3967498
5090,0.42521018
5091,0.34095836
5092,0.19964041
5093,0.079405695
5094,0.032327715
5095,0.062095735
5096,0.13155496
5097,0.1906689
5098,0.20566581
5099,0.17243539
5100,0.11328207
5101,0.05925818
5102,0.033201765
5103,0.039719217
5104,0.06672342
5105,0.09476213
5106,0.107885554
5107,0.100787096
5108,0.07890133
5109,0.05383353
5110,0.036364365
5111,0.03173093
5112,0.038383912
5113,0.05018162
5114,0.06011451
5115,0.063483946
5116,0.059453003
5117,0.05048873
5118,0.04068611
5119,0.03368032
5120,0.031299666
5121,0.03319496
5122,0.03744138
5123,0.041633803
5124,0.04391279
5125,0.043565463
5126,0.04100925
5127,0.037390087
5128,0.03399048
5129,0.031763006
5130,0.031075366
5131,0.031725153
5132,0.033128794
5133,0.034591943
5134,0.03555768
5135,0.035745144
5136,0.035178483
5137,0.03410422
5138,0.03287135
5139,0.03179908
5140,0.03109536
5141,0.030826928
5142,0.030936686
5143,0.031289123
5144,0.031721804
5145,0.032090098
5146,0.03229757
5147,0.032307222
5148,0.03213691
5149,0.031840816
5150,0.031488415
5151,0.031146092
5152,0.030862713
5153,0.030665984
5154,0.030561637
5155,0.030538617
5156,0.0305758
5157,0.030647727
5158,0.030729884
5159,0.030801747
5160,0.03084993
5161,0.030867869
5162,0.030855896
5163,0.030817285
5164,0.030758368
5165,0.030686617
5166,0.030608382
5167,0.030529216
5168,0.030453665
5169,0.030384844
5170,0.030324325
5171,0.03027232
5172,0.030228183
5173,0.030191116
5174,0.030160025
5175,0.030133732
5176,0.030111307
5177,0.030091783
5178,0.030074405
5179,0.03005864
5180,0.030043868
5181,0.030029945
5182,0.030016769
5183,0.030004406
5184,0.02999298
5185,0.029982813
5186,0.029974297
5187,0.029968062
5188,0.029964672
5189,0.029965324
5190,0.029971343
5191,0.029984754
5192,0.030007796
5193,0.030044401
5194,0.03009966
5195,0.030180817
5196,0.030297732
5197,0.030464709
5198,0.030702677
5199,0.031041514
5200,0.03152546
5201,0.032219794
5202,0.033218727
5203,0.034666575
5204,0.036777623
5205,0.03987607
5206,0.044451635
5207,0.0512643
5208,0.0614656
5209,0.076874234
5210,0.1002577
5211,0.13606682
5212,0.19105186
5213,0.27625906
5214,0.4082458
5215,0.6144421
5216,0.9344493
5217,1.4337878
5218,2.197683
5219,3.3608239
5220,5.045183
5221,7.3993273
5222,10.286824
5223,13.351171
5224,15.312223
5225,14.941716
5226,11.230794
5227,5.6882124
5228,1.1906857
5229,0.13151437
5230,2.238067
5231,5.036304
5232,5.960169
5233,4.209946
5234,1.4645311
5235,0.048773464
5236,0.7771163
5237,2.375517
5238,2.9843643
5239,2.0358698
5240,0.5787696
5241,0.03666283
5242,0.6624834
5243,1.480051
5244,1.5083109
5245,0.7679725
5246,0.10754049
5247,0.13885024
5248,0.6317285
5249,0.9156595
5250,0.67149967
5251,0.21459427
5252,0.031692002
5253,0.22882329
5254,0.48756146
5255,0.48623607
5256,0.24819437
5257,0.04823302
5258,0.07140564
5259,0.22993869
5260,0.30979478
5261,0.22453868
5262,0.08140077
5263,0.03057537
5264,0.09632282
5265,0.17621927
5266,0.17411302
5267,0.0990928
5268,0.035715714
5269,0.04057366
5270,0.089321196
5271,0.11775541
5272,0.09545808
5273,0.050417475
5274,0.028665295
5275,0.04409814
5276,0.07075764
5277,0.07679673
5278,0.057520874
5279,0.034487046
5280,0.029002903
5281,0.041145224
5282,0.05395005
5283,0.053329907
5284,0.04104687
5285,0.029867511
5286,0.029095868
5287,0.036445033
5288,0.042520843
5289,0.0410476
5290,0.0341099
5291,0.028507145
5292,0.028537476
5293,0.032552972
5294,0.035656054
5295,0.034787208
5296,0.031090334
5297,0.028047483
5298,0.027902834
5299,0.029938016
5300,0.031698983
5301,0.031476688
5302,0.029631667
5303,0.0278592
5304,0.027475879
5305,0.028379729
5306,0.029424762
5307,0.029586472
5308,0.028783008
5309,0.027751694
5310,0.027277824
5311,0.027548742
5312,0.028124062
5313,0.028414147
5314,0.02817721
5315,0.027638564
5316,0.027217912
5317,0.027164893
5318,0.027402379
5319,0.027650101
5320,0.027678931
5321,0.02747115
5322,0.027190866
5323,0.02702507
5324,0.027042273
5325,0.027166396
5326,0.027261607
5327,0.027240196
5328,0.027116222
5329,0.026973331
5330,0.02689302
5331,0.026898274
5332,0.026950374
5333,0.026986951
5334,0.02696931
5335,0.026902778
5336,0.026824309
5337,0.026771886
5338,0.026759334
5339,0.026773065
5340,0.026785491
5341,0.026775833
5342,0.0267414
5343,0.026695438
5344,0.026655719
5345,0.026633136
5346,0.026626073
5347,0.026624583
5348,0.026617374
5349,0.0265989
5350,0.026571415
5351,0.026541604
5352,0.026516533
5353,0.026499188
5354,0.026487648
5355,0.026477678
5356,0.026464805
5357,0.026447242
5358,0.026425974
5359,0.026403762
5360,0.026383253
5361,0.026365902
5362,0.026351163
5363,0.026337452
5364,0.026323156
5365,0.02630706
5366,0.026289279
5367,0.026270572
5368,0.026252104
5369,0.026234537
5370,0.026218219
5371,0.026202727
5372,0.026187496
5373,0.026171887
5374,0.026155664
5375,0.026138857
5376,0.026121836
5377,0.026104743
5378,0.026087992
5379,0.026071714
5380,0.026055792
5381,0.026040055
5382,0.026024275
5383,0.026008274
5384,0.025992047
5385,0.025975706
5386,0.0259593
5387,0.025942966
5388,0.02592672
5389,0.025910664
5390,0.025894692
5391,0.025878876
5392,0.025863077
5393,0.02584714
5394,0.025831232
5395,0.02581518
5396,0.025799213
5397,0.02578319
5398,0.025767136
5399,0.025751187
5400,0.025735399
5401,0.025719507
5402,0.025703685
5403,0.025687955
5404,0.025672179
5405,0.02565643
5406,0.02564072
5407,0.025624933
5408,0.025609141
5409,0.025593437
5410,0.02557773
5411,0.025561905
5412,0.025546277
5413,0.025530532
5414,0.025514964
5415,0.0254993
5416,0.025483698
5417,0.025468044
5418,0.02545251
5419,0.025436906
5420,0.025421401
5421,0.025405787
5422,0.02539035
5423,0.025374725
5424,0.025359219
5425,0.025343776
5426,0.025328262
5427,0.025312867
5428,0.025297428
5429,0.025281973
5430,0.025266537
5431,0.025251145
5432,0.025235748
5433,0.02522044
5434,0.025205025
5435,0.025189739
5436,0.025174364
5437,0.025159061
5438,0.025143744
5439,0.025128458
5440,0.025113193
5441,0.025097914
5442,0.025082698
5443,0.025067387
5444,0.025052259
5445,0.025036963
5446,0.02502184
5447,0.02500671
5448,0.02499146
5449,0.024976255
5450,0.02496117
5451,0.024946073
5452,0.02493101
5453,0.024915878
5454,0.02490076
5455,0.024885723
5456,0.024870731
5457,0.024855655
5458,0.024840575
5459,0.02482567
5460,0.024810668
5461,0.02479573
5462,0.024780806
5463,0.024765966
5464,0.024751103
5465,0.0247365
5466,0.024721984
5467,0.024707643
5468,0.024693688
5469,0.024680229
5470,0.024667667
5471,0.024656387
5472,0.02464726
5473,0.02464145
5474,0.024641305
5475,0.024650173
5476,0.02467405
5477,0.02472308
5478,0.024813708
5479,0.024974568
5480,0.025254855
5481,0.025738923
5482,0.0265718
5483,0.028007442
5484,0.03049069
5485,0.03480316
5486,0.042338353
5487,0.055560753
5488,0.078915454
5489,0.12032225
5490,0.19425862
5491,0.32646927
5492,0.5645046
5493,0.9912446
5494,1.7590839
5495,3.1141415
5496,5.479126
5497,9.349189
5498,15.260529
5499,22.51042
5500,28.709038
5501,28.081213
5502,18.54168
5503,5.5991335
5504,0.32243428
5505,5.3292265
5506,12.080521
5507,11.442204
5508,4.254513
5509,0.15123701
5510,3.2635775
5511,7.177864
5512,5.494351
5513,1.0270739
5514,0.5233874
5515,3.5296872
5516,4.193861
5517,1.4773746
5518,0.05116835
5519,1.6999931
5520,2.7924683
5521,1.3217971
5522,0.048394643
5523,0.8793495
5524,1.7774056
5525,1.0244242
5526,0.08876896
5527,0.47410324
5528,1.1221969
5529,0.7553925
5530,0.113948874
5531,0.26156425
5532,0.7006611
5533,0.5469943
5534,0.11712573
5535,0.14546008
5536,0.4405662
5537,0.3948886
5538,0.10824026
5539,0.081410885
5540,0.27952567
5541,0.28689432
5542,0.094042905
5543,0.04659908
5544,0.18010156
5545,0.20866777
5546,0.08090317
5547,0.030507836
5548,0.11730999
5549,0.15119497
5550,0.06947698
5551,0.02477067
5552,0.077889696
5553,0.10903763
5554,0.060720973
5555,0.02432412
5556,0.053044613
5557,0.07883769
5558,0.05352817
5559,0.0256659
5560,0.03788327
5561,0.057614077
5562,0.047496717
5563,0.027354453
5564,0.029303446
5565,0.04315987
5566,0.041909788
5567,0.02850228
5568,0.02506479
5569,0.033721644
5570,0.03683184
5571,0.028935472
5572,0.02352335
5573,0.02793748
5574,0.032348704
5575,0.028609516
5576,0.023367468
5577,0.024724578
5578,0.028676296
5579,0.0277234
5580,0.023745831
5581,0.023241783
5582,0.025920892
5583,0.026480895
5584,0.024092117
5585,0.022800481
5586,0.024108442
5587,0.025169546
5588,0.024166072
5589,0.02286325
5590,0.023106365
5591,0.024018597
5592,0.02393202
5593,0.023040527
5594,0.022696713
5595,0.023180028
5596,0.023507267
5597,0.023119723
5598,0.022623155
5599,0.022686511
5600,0.023040486
5601,0.023031708
5602,0.022660848
5603,0.022478899
5604,0.022667905
5605,0.022825234
5606,0.022666704
5607,0.022434283
5608,0.022440558
5609,0.022588013
5610,0.022591317
5611,0.022435302
5612,0.02234163
5613,0.022397345
5614,0.022458483
5615,0.022406535
5616,0.022309035
5617,0.02228255
5618,0.022320893
5619,0.02233197
5620,0.022281641
5621,0.022225952
5622,0.022217268
5623,0.022235239
5624,0.0222285
5625,0.022188341
5626,0.022153003
5627,0.022148335
5628,0.022154652
5629,0.02214077
5630,0.022108328
5631,0.02208447
5632,0.022080453
5633,0.022078505
5634,0.02206156
5635,0.022036033
5636,0.022019062
5637,0.02201291
5638,0.022005342
5639,0.02198851
5640,0.021968588
5641,0.021954302
5642,0.02194549
5643,0.021935254
5644,0.02191995
5645,0.021903247
5646,0.021889688
5647,0.021879036
5648,0.021867834
5649,0.021853803
5650,0.02183863
5651,0.02182515
5652,0.021813702
5653,0.021802057
5654,0.02178875
5655,0.021774635
5656,0.021761326
5657,0.021749374
5658,0.021737471
5659,0.021724567
5660,0.021711031
5661,0.021697985
5662,0.02168574
5663,0.021673622
5664,0.021660967
5665,0.021647984
5666,0.02163507
5667,0.021622663
5668,0.021610478
5669,0.02159802
5670,0.021585261
5671,0.021572595
5672,0.021560065
5673,0.021547792
5674,0.021535434
5675,0.021522965
5676,0.021510387
5677,0.021497922
5678,0.021485627
5679,0.021473363
5680,0.021461064
5681,0.021448577
5682,0.021436162
5683,0.021423873
5684,0.021411624
5685,0.02139938
5686,0.021387173
5687,0.02137477
5688,0.021362502
5689,0.021350367
5690,0.021338131
5691,0.021325955
5692,0.021313721
5693,0.021301523
5694,0.021289399
5695,0.021277236
5696,0.021265125
5697,0.02125299
5698,0.02124085
5699,0.021228775
5700,0.021216733
5701,0.02120469
5702,0.021192608
5703,0.021180555
5704,0.021168508
5705,0.021156473
5706,0.021144431
5707,0.021132505
5708,0.02112051
5709,0.021108668
5710,0.021096578
5711,0.021084659
5712,0.021072723
5713,0.021060808
5714,0.021048848
5715,0.021037064
5716,0.021025117
5717,0.021013288
5718,0.021001395
5719,0.020989584
5720,0.02097773
5721,0.020965923
5722,0.02095414
5723,0.020942315
5724,0.02093051
5725,0.02091876
5726,0.020906957
5727,0.020895297
5728,0.020883428
5729,0.02087179
5730,0.020860098
5731,0.02084843
5732,0.02083673
5733,0.020825004
5734,0.020813325
5735,0.020801665
5736,0.020790067
5737,0.020778438
5738,0.02076684
5739,0.020755213
5740,0.020743577
5741,0.020732027
5742,0.02072051
5743,0.020708933
5744,0.020697346
5745,0.020685794
5746,0.020674327
5747,0.02066281
5748,0.020651229
5749,0.020639786
5750,0.020628314
5751,0.020616865
5752,0.020605383
5753,0.020593943
5754,0.020582478
5755,0.02057104
5756,0.020559631
5757,0.020548224
5758,0.020536846
5759,0.020525482
5760,0.020514108
5761,0.020502724
5762,0.020491365
5763,0.020480033
5764,0.02046873
5765,0.020457398
5766,0.020446075
5767,0.020434758
5768,0.020423489
5769,0.020412227
5770,0.020400954
5771,0.020389697
5772,0.020378482
5773,0.02036725
5774,0.02035599
5775,0.020344792
5776,0.020333631
5777,0.020322377
5778,0.020311218
5779,0.02030009
5780,0.02028891
5781,0.020277778
5782,0.020266632
5783,0.020255517
5784,0.020244384
5785,0.020233268
5786,0.020222202
5787,0.020211011
5788,0.020200012
5789,0.02018893
5790,0.020177882
5791,0.020166857
5792,0.02015576
5793,0.020144807
5794,0.020133756
5795,0.020122707
5796,0.020111704
5797,0.020100705
5798,0.020089762
5799,0.020078829
5800,0.020067874
5801,0.020056909
5802,0.020045951
5803,0.020035017
5804,0.02002407
5805,0.020013178
5806,0.020002304
5807,0.019991426
5808,0.019980589
5809,0.01996969
5810,0.019958826
5811,0.01994798
5812,0.019937165
5813,0.019926326
5814,0.019915523
5815,0.019904647
5816,0.01989385
5817,0.019883085
5818,0.019872319
5819,0.019861527
5820,0.019850763
5821,0.019840013
5822,0.019829249
5823,0.019818474
5824,0.019807782
5825,0.019797144
5826,0.019786421
5827,0.019775707
5828,0.019765016
5829,0.0197543
5830,0.019743646
5831,0.019732993
5832,0.019722383
5833,0.019711697
5834,0.019701045
5835,0.019690428
5836,0.019679837
5837,0.019669197
5838,0.01965856
5839,0.019648014
5840,0.019637426
5841,0.019626843
5842,0.019616337
5843,0.019605814
5844,0.019595262
5845,0.019584702
5846,0.01957421
5847,0.01956369
5848,0.019553145
5849,0.019542687
5850,0.019532196
5851,0.01952167
5852,0.019511199
5853,0.01950075
5854,0.019490292
5855,0.019479867
5856,0.019469421
5857,0.01945898
5858,0.019448578
5859,0.019438164
5860,0.019427799
5861,0.019417377
5862,0.019407013
5863,0.019396652
5864,0.019386271
5865,0.01937596
5866,0.019365557
5867,0.019355234
5868,0.019344939
5869,0.019334665
5870,0.019324398
5871,0.019314097
5872,0.019303868
5873,0.019293679
5874,0.019283572
5875,0.01927351
5876,0.019263508
5877,0.019253701
5878,0.019244134
5879,0.01923485
5880,0.019226259
5881,0.019218449
5882,0.019211967
5883,0.019207565
5884,0.019206421
5885,0.019210674
5886,0.019223506
5887,0.01925009
5888,0.019299095
5889,0.019385085
5890,0.019532016
5891,0.019779867
5892,0.02019628
5893,0.020896273
5894,0.022076286
5895,0.02407373
5896,0.027470162
5897,0.033279672
5898,0.043263286
5899,0.06053463
5900,0.09054058
5901,0.14305529
5902,0.23513086
5903,0.39775908
5904,0.68418217
5905,1.1913961
5906,2.0765896
5907,3.6149993
5908,6.1655846
5909,10.221925
5910,15.782676
5911,22.04682
5912,25.429745
5913,22.363869
5914,12.168781
5915,2.366932
5916,0.57828844
5917,6.1257906
5918,11.007942
5919,8.884225
5920,2.673663
5921,0.07003674
5922,3.1361678
5923,6.1862454
5924,4.4903393
5925,0.8266702
5926,0.3637567
5927,2.7762446
5928,3.5952427
5929,1.5476674
5930,0.0358127
5931,1.0346768
5932,2.2575142
5933,1.5295895
5934,0.19169928
5935,0.3347393
5936,1.2865365
5937,1.2190868
5938,0.32350385
5939,0.09749287
5940,0.67455006
5941,0.87277544
5942,0.364593
5943,0.045728028
5944,0.32955304
5945,0.57481307
5946,0.34018052
5947,0.055834264
5948,0.15124805
5949,0.35685334
5950,0.28340825
5951,0.07563408
5952,0.06757933
5953,0.20753685
5954,0.21925786
5955,0.0892933
5956,0.03569031
5957,0.11291546
5958,0.15792938
5959,0.092126034
5960,0.029288648
5961,0.058159143
5962,0.106283195
5963,0.08508618
5964,0.03309566
5965,0.03124414
5966,0.06719737
5967,0.07171569
5968,0.03800055
5969,0.021366786
5970,0.04093458
5971,0.05582335
5972,0.040068395
5973,0.020669887
5974,0.025960509
5975,0.04091413
5976,0.038226075
5977,0.02317548
5978,0.019530963
5979,0.029307669
5980,0.03353044
5981,0.025358547
5982,0.018435856
5983,0.022070607
5984,0.027799455
5985,0.02565567
5986,0.01958512
5987,0.018799866
5988,0.022834117
5989,0.024154985
5990,0.020819793
5991,0.01822924
5992,0.019640421
5993,0.021804038
5994,0.02107614
5995,0.018800445
5996,0.018307434
5997,0.019692129
5998,0.020365583
5999,0.019319423
